"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BTBD3",1810.03590181018,-0.704282761904643,0.194605213948535,-3.61903336305725,0.000295705517208686,0.0355975287855941
"EPRS",1281.4572720463,-0.500675512971034,0.13963144874446,-3.58569303314559,0.000336184221842676,0.0361353811938129
"SLC6A9",533.174624085773,-1.2351490965614,0.34481146380868,-3.58209986094525,0.000340843445606813,0.0361353811938129
"IGSF8",3306.34560808146,-0.636649743962645,0.17731902035241,-3.59041992617229,0.000330145644459808,0.0361353811938129
"PTPN13",1669.5892587435,-0.801239221603259,0.222905270889273,-3.59452792841884,0.000324980285091477,0.0361353811938129
"SCARB2",2931.4749186929,-1.08579775091798,0.302046189978053,-3.59480697636634,0.000324632170907694,0.0361353811938129
"HEIH",199.499825364895,-0.389106022171726,0.107886935429848,-3.60660927684553,0.000310224246932581,0.0361353811938129
"ABHD17B",671.627146983206,-1.14924074708705,0.319303005320775,-3.59921681893509,0.000319176992664032,0.0361353811938129
"EMX2",413.982458477503,0.964707714435213,0.26866380808789,3.59076170810331,0.000329712978627035,0.0361353811938129
"BUB3",427.369816366102,-0.707161315170803,0.197783078499001,-3.57543891286116,0.000349640812162614,0.0361353811938129
"PPP2R3C",157.662491513658,-0.743657081030692,0.207993830972091,-3.57538046948363,0.000349718932082313,0.0361353811938129
"B3GNT9",232.408356167811,-1.07857132582491,0.300548085992042,-3.58868139939998,0.000332354703198553,0.0361353811938129
"C21orf91",455.884463391799,-2.10385876957899,0.587738394896052,-3.57958368527393,0.000344142029658381,0.0361353811938129
"RTCB",580.461315482031,-0.509536460863847,0.142299025612158,-3.58074455304149,0.00034261649517314,0.0361353811938129
"CWC15",294.179067225569,-0.359915272065194,0.100865413657486,-3.568272403932,0.000359342804908745,0.0367068796866599
"CBR1",821.558490387882,-1.23900436497954,0.347421863397197,-3.56628207811729,0.000362081634727894,0.0367068796866599
"PUF60",1250.40183747312,-0.441986887428589,0.124170305011074,-3.55952163755394,0.00037153092307511,0.0373128158819171
"SHISA4",996.174231180144,-0.485376773570167,0.137600899166625,-3.52742443188842,0.000419623522957883,0.0373424057222383
"SNX17",890.158657016646,-0.454606208745925,0.129568411173024,-3.50861915053392,0.000450439418353726,0.0373424057222383
"RTKN",1342.07885367257,-1.71963506533264,0.490366851642743,-3.50683383179718,0.000453472229081553,0.0373424057222383
"RNF103",763.554978004523,-0.49799993000399,0.141287113132089,-3.52473710421424,0.000423903261183187,0.0373424057222383
"NXPE3",1372.90662101624,-1.01967909004141,0.288137800769439,-3.53885914072527,0.000401860225128782,0.0373424057222383
"SELENOP",468.782266402993,-1.76069001630171,0.501479580871052,-3.51099044400464,0.000446440446484962,0.0373424057222383
"SLC25A48",162.532891875207,-1.51135663095933,0.428649566698952,-3.52585596341168,0.000422116479089077,0.0373424057222383
"LAMTOR4",463.906669760617,-0.348584068840946,0.0996178608696376,-3.49921254881303,0.000466634443681895,0.0373424057222383
"LGI3",2615.37371554434,-0.990780956576782,0.28161665290621,-3.51819022899456,0.000434500770243884,0.0373424057222383
"TMEM64",221.651151984472,-0.959720976117165,0.272885240957975,-3.51693984162729,0.000436552711246116,0.0373424057222383
"SQLE",385.886080721272,-0.886623150268497,0.253068287238988,-3.50349370101519,0.000459197515746028,0.0373424057222383
"GRHPR",781.753277466206,-0.702078436464273,0.199452017650047,-3.52003677243375,0.000431486972150318,0.0373424057222383
"DOLPP1",203.915231472571,-0.53614448659669,0.152447035989829,-3.51692299634124,0.000436580416760866,0.0373424057222383
"DIXDC1",1334.534122775,-0.952502815097641,0.269506285671921,-3.53425083471765,0.000408932794601018,0.0373424057222383
"PYGM",398.136795016547,1.26496636961166,0.358929285426666,3.52427740218514,0.00042463943544153,0.0373424057222383
